Line Name,Measurement Type,Time,Value,Units
PP_1319_PP_1457_PP_4192-R1,Optical Density,9.063611111,4.93,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,9.230277778,4.9,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,9.396944444,5.02,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,9.563611111,5.14,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,9.730277778,5.26,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,9.896944444,5.36,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,10.06361111,5.36,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,10.23027778,5.38,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,10.39694444,5.61,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,10.56361111,5.52,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,10.73027778,5.82,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,10.89694444,5.83,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,11.06361111,6.04,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,11.23027778,6.1,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,11.39694444,6.14,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,11.56361111,6.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,11.73027778,6.46,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,11.89694444,6.46,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,12.06361111,6.71,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,12.23027778,6.41,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,12.39694444,6.5,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,12.56361111,6.48,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,12.73027778,6.41,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,12.89694444,6.59,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,13.06361111,6.7,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,13.23027778,6.88,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,13.39694444,6.94,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,13.56361111,6.78,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,13.73027778,6.96,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,13.89694444,7.08,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,14.06361111,7.02,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,14.23027778,7,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,14.39694444,7.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,14.56361111,7.45,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,14.73027778,7.49,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,14.89694444,7.75,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,15.06361111,7.72,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,15.23027778,7.84,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,15.39694444,8.02,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,15.56361111,7.88,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,15.73027778,8.12,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,15.89694444,8.15,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,16.06361111,8.32,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,16.23027778,8.4,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,16.39694444,7.94,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,16.56361111,8.22,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,16.73027778,8.29,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,16.89694444,8.31,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,17.06361111,8.21,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,17.23027778,8.39,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,17.39694444,8.56,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,17.56361111,8.45,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,17.73027778,8.63,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,17.89694444,8.91,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,18.06361111,9.22,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,18.23027778,9.2,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,18.39694444,9.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,18.56361111,9.44,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,18.73027778,9.65,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,18.89694444,9.52,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,19.06361111,9.94,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,19.23027778,9.98,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,19.39694444,10.39,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,19.56361111,10.56,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,19.73027778,10.64,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,19.89694444,10.79,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,20.06361111,10.96,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,20.23027778,10.61,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,20.39694444,10.96,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,20.56361111,10.91,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,20.73027778,11.11,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,20.89694444,11.55,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,21.06361111,11.96,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,21.23027778,11.74,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,21.39694444,11.88,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,21.56361111,11.84,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,21.73027778,11.83,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,21.89694444,12.14,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,22.06361111,12.1,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,22.23027778,11.99,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,22.39694444,12.21,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,22.56361111,12.48,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,22.73027778,12.13,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,22.89694444,12.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,23.06361111,12.69,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,23.23027778,12.42,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,23.39694444,12.43,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,23.56361111,12.08,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,23.73027778,12.21,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,23.89694444,12.28,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,24.06361111,12.21,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,24.23027778,12.34,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,24.39694444,12.16,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,24.56361111,12.63,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,24.73027778,12.19,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,24.89694444,12.04,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,25.06361111,11.78,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,25.23027778,11.79,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,25.39694444,12.21,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,25.56361111,12.02,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,25.73027778,12,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,25.89694444,12.09,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,26.06361111,11.94,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,26.23027778,12.33,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,26.39694444,12.31,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,26.56361111,12.02,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,26.73027778,12.28,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,26.89694444,12.21,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,27.06361111,12.19,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,27.23027778,12.05,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,27.39694444,12.12,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,27.56361111,12.36,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,27.73027778,12.25,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,27.89694444,12.19,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,28.06361111,12.2,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,28.23027778,11.7,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,28.39694444,11.87,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,28.56361111,11.9,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,28.73027778,11.37,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,28.89694444,11.43,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,29.06361111,11.68,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,29.23027778,11.29,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,29.39694444,11.29,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,29.56361111,11.59,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,29.73027778,11.65,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,29.89694444,11.32,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,30.06361111,10.92,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,30.23027778,11,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,30.39694444,10.99,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,30.56361111,11.5,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,30.73027778,11.27,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,30.89694444,11.33,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,31.06361111,11.18,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,31.23027778,11.44,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,31.39694444,11.6,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,31.56361111,11.46,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,31.73027778,11.23,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,31.89694444,11.55,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,32.06361111,11.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,32.23027778,11.78,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,32.39694444,11.53,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,32.56361111,11.46,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,32.73027778,11.89,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,32.89694444,11.8,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,33.06361111,11,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,33.23027778,11.4,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,33.39694444,11.51,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,33.56361111,11.4,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,33.73027778,11.41,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,33.89694444,11.7,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,34.06361111,11.9,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,34.23027778,11.9,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,34.39694444,12.06,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,34.56361111,12.41,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,34.73027778,12.13,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,34.89694444,11.75,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,35.06361111,12.34,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,35.23027778,11.92,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,35.39694444,12.17,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,35.56361111,12.45,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,35.73027778,12.07,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,35.89694444,12.55,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,36.06361111,12.36,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,36.23027778,12.52,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,36.39694444,12.53,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,36.56361111,12.5,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,36.73027778,12.83,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,36.89694444,12.71,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,37.06361111,13.1,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,37.23027778,12.79,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,37.39694444,13.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,37.56361111,12.58,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,37.73027778,13.04,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,37.89694444,13.05,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,38.06361111,12.85,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,38.23027778,13.58,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,38.39694444,13.1,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,38.56361111,13.46,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,38.73027778,13.27,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,38.89694444,13.04,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,39.06361111,13.3,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,39.23027778,13.37,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,39.39694444,13.45,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,39.56361111,13.33,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,39.73027778,13.16,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,39.89694444,13.7,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,40.06361111,13.24,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,40.23027778,13.06,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,40.39694444,13.31,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,40.56361111,13.55,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,40.73027778,13.65,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,40.89694444,13.54,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,41.06361111,13.59,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,41.23027778,13.58,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,41.39694444,13.94,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,41.56361111,13.56,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,41.73027778,13.17,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,41.89694444,13.59,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,42.06361111,13.35,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,42.23027778,13.8,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,42.39694444,13.41,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,42.56361111,13.14,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,42.73027778,13.49,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,42.89694444,13.29,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,43.06361111,13.5,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,43.23027778,13.46,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,43.39694444,13.28,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,43.56361111,13.12,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,43.73027778,13.54,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,43.89694444,13.05,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,44.06361111,13.44,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,44.23027778,13.23,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,44.39694444,13.56,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,44.56361111,13.39,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,44.73027778,13.84,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,44.89694444,13.28,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,45.06361111,13.36,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,45.23027778,13.64,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,45.39694444,13.5,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,45.56361111,13.29,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,45.73027778,13.68,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,45.89694444,13.72,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,46.06361111,13.72,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,46.23027778,13.16,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,46.39694444,13.29,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,46.56361111,13.36,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,46.73027778,13.65,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,46.89694444,13.49,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,47.06361111,13.85,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,47.23027778,13.9,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,47.39694444,13.69,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,47.56361111,13.56,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,47.73027778,13.39,n/a
PP_1319_PP_1457_PP_4192-R1,Optical Density,47.89694444,13.39,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,0.011388889,3.29,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,0.177777778,3.44,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,0.344444444,3.37,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,0.511111111,3.34,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,0.677777778,3.45,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,0.844444444,3.4,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,1.011111111,3.41,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,1.177777778,3.44,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,1.344444444,3.28,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,1.511111111,3.26,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,1.677777778,3.38,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,1.844444444,3.39,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,2.011111111,3.26,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,2.177777778,3.22,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,2.344444444,3.3,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,2.511111111,3.39,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,2.677777778,3.37,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,2.844444444,3.3,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,3.011111111,3.36,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,3.177777778,3.43,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,3.344444444,3.37,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,3.511111111,3.47,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,3.677777778,3.44,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,3.844444444,3.45,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,4.011111111,3.39,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,4.177777778,3.41,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,4.344444444,3.37,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,4.511111111,3.41,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,4.677777778,3.46,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,4.844444444,3.46,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,5.011111111,3.41,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,5.177777778,3.37,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,5.344444444,3.53,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,5.511111111,3.53,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,5.677777778,3.54,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,5.844444444,3.41,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,6.011111111,3.59,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,6.177777778,3.56,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,6.344444444,3.55,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,6.511111111,3.53,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,6.677777778,3.69,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,6.844444444,3.68,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,7.011111111,3.86,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,7.177777778,3.92,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,7.344444444,3.87,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,7.511111111,3.91,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,7.677777778,4.09,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,8.063611111,4.81,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,8.230277778,4.97,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,8.396944444,5.14,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,8.563611111,5.38,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,8.730277778,5.32,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,8.896944444,5.5,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,9.063611111,5.67,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,9.230277778,5.62,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,9.396944444,5.67,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,9.563611111,5.82,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,9.730277778,6.13,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,9.896944444,6.04,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,10.06361111,6.04,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,10.23027778,6.02,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,10.39694444,6.21,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,10.56361111,6.1,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,10.73027778,6.15,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,10.89694444,6.08,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,11.06361111,6.52,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,11.23027778,6.51,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,11.39694444,6.26,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,11.56361111,6.36,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,11.73027778,6.46,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,11.89694444,6.42,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,12.06361111,6.72,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,12.23027778,6.46,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,12.39694444,6.7,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,12.56361111,6.91,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,12.73027778,6.76,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,12.89694444,7.04,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,13.06361111,7.11,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,13.23027778,7.32,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,13.39694444,7.29,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,13.56361111,7.12,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,13.73027778,7.26,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,13.89694444,7.66,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,14.06361111,7.48,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,14.23027778,7.91,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,14.39694444,8.02,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,14.56361111,8.38,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,14.73027778,8.42,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,14.89694444,8.66,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,15.06361111,8.61,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,15.23027778,9.16,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,15.39694444,9.01,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,15.56361111,9.2,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,15.73027778,9.47,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,15.89694444,9.62,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,16.06361111,9.7,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,16.23027778,10.08,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,16.39694444,9.99,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,16.56361111,10.29,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,16.73027778,10.76,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,16.89694444,10.5,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,17.06361111,10.19,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,17.23027778,10.58,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,17.39694444,10.66,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,17.56361111,10.05,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,17.73027778,10.13,n/a
PP_2213_PP_2471_PP_4266-R1,Optical Density,17.89694444,10.16,n/a
